03.349;Svin, 70 % skinke, 30 % flatbiff, strimlet, rå;73;515;122;3,8;0;22
03.099;Svin, bacon med svor, rå;51;1402;339;31,5;0;13,9
03.095;Svin, bogstek, kjøtt uten fettrand, rå;72;605;144;6,7;0;21
03.347;Svin, bogstek, med fettrand, rå;64;915;220;16,1;0;18,7
03.291;Svin, familieribbe, rå;54;1357;328;29,5;0;15,6
03.350;Svin, fettrand, rå;15;3049;741;80,5;0;4,2
03.208;Svin, flatbiff, rå;74;437;103;1,7;0;22
03.201;Svin, grillben, rå;63;1025;247;19,9;0;17
03.209;Svin, indrefilet, rå;74;489;116;3,1;0;22
03.207;Svin, kjøtt fra knoke, rå;72;631;151;8,1;0;19,5
03.096;Svin, kotelett, kam, svinekotelett, uten fettrand, rå;69;703;168;8,9;0;22
03.082;Svin, kotelett, kam, svinekoteletter, inntil 5 mm fettrand, rå;62;1012;243;18,3;0;19,8
03.089;Svin, midtribbe, med kam og svor, rå;54;1357;328;29,5;0;15,6
03.086;Svin, mørbrad, rå;65;895;215;15,7;0;18,5
03.083;Svin, nakkekoteletter, rå;64;935;225;17;0;18
03.100;Svin, sideflesk, lettsaltet, rå;57;1245;301;27,4;0;13,6
03.090;Svin, sideflesk, uten ben, rå;50;1585;384;36,6;0;13,6
03.091;Svin, skinke, med knoke, rå;66;911;219;16,4;0;17,9
03.346;Svin, skinkestek med fettrand, uten svor, rå;64;919;221;16;0;19,2
03.098;Svin, skinkestek, rå;73;548;130;4,7;0;22
03.087;Svin, tynnribbe, med svor, rå;50;1533;371;35,1;0;13,8
03.210;Svin, ytrefilet, rå;74;467;110;1,6;0;24
03.275;Svin, bacon med svor, stekt;41;1867;452;43,1;0;16
03.283;Svin, familieribbe, stekt;34;1937;468;42,1;0;22,3
03.272;Svin, flatbiff, stekt;65;583;138;2,3;0;29,3
03.273;Svin, koteletter, kam med fettrand, stekt;46;1447;348;26,1;0;28,3
03.297;Svin, koteletter, kam uten fettrand, stekt;56;1004;240;12,7;0;31,4
03.274;Svin, nakkekoteletter, stekt;49;1336;321;24,3;0;25,7
03.285;Svin, sideflesk, lettsaltet, stekt;41;1863;451;42,9;0;16,2
03.296;Svin, stek uten fettrand, ovnsstekt;61;782;186;6,7;0;31,4
03.282;Svin, stek, med fettrand, ovnsstekt;51;1301;313;23,4;0;25,6
03.117;Blod, okse, rå;81;327;77;0,2;0;18,8
03.112;Elg, ytterlår, stek, rå;74;424;100;1,3;0;22,1
03.132;Hamburger, rå;70;697;167;11,2;0;16,6
03.113;Hare, kjøtt, rå;73;544;129;5;0;21,1
03.118;Hjerte, rå;77;450;107;3,9;0;18
03.114;Hjort, stek, rå;76;417;98;1,3;0;21,7
03.033;Hval, kjøtt, rå;73;506;120;2,1;0;25,2
03.044;Kanin, kjøtt, rå;73;522;124;4;0;22
03.126;Karbonadedeig, rå;75;437;103;2,2;0;20,9
03.139;Karbonadedeig, stekt uten fett;61;809;193;7,8;0;30,6
03.366;Kjøttdeig, kylling, rå;73;605;145;8,1;0;18
03.138;Kjøttdeig, storfe, stekt uten fett;51;1197;288;20;0;26,9
03.127;Kjøttdeig, storfe, med salt og vann, rå;68;770;185;12,4;0;18,3
03.397;Kjøttdeig, storfe, uten salt og vann, rå;67;819;196;13,2;0;19,4
03.348;Kjøttdeig, svin, rå;72;605;144;6,7;0;21
03.141;Kjøttdeig, svin, stekt uten fett;60;848;202;9,7;0;28,8
03.129;Kjøttfarse, rå;71;687;165;11,2;5;11
03.259;Lever, kylling, rå;75;476;113;4,1;0;19,1
03.120;Lever, lam, rå;72;538;128;4,1;2;20,7
03.121;Lever, rein, rå;72;539;128;4,1;3,3;19,5
03.122;Lever, storfe, rå;72;524;124;3,2;3,5;20,3
03.123;Lever, svin, rå;73;504;120;3,4;0,8;21,4
03.128;Medisterdeig, rå;66;857;206;15,5;0;16,7
03.115;Reinsdyr, bog, stek, rå;74;495;118;3,6;0;21,3
03.362;Rådyr, kjøtt, rå;77;401;95;1,2;0;21
03.365;Villsvin, kjøtt, rå;74;446;105;1,5;0;23
03.252;Wienersnitzel, rå;57;1018;244;15,8;5,8;19,7
03.170;Blodpudding;27;1542;369;20,4;30,5;14,2
03.188;Bogskinke, hermetisk;71;564;135;7,2;0;16,8
03.358;Elg, stek, ovnsstekt;64;606;143;1,8;0;31,6
03.177;Kjøttboller, hermetisk;73;575;138;8,2;5,8;10,1
03.133;Kjøttkaker, stekt;65;829;199;13,5;6;13,3
03.171;Lungemos, kjøpt;76;500;120;7,1;0,5;13,4
03.260;Reinsdyr, kjøtt, røkt;70;480;114;3,1;0;21,5
03.352;Reinsdyr, kjøtt, tørket, rå;33;1331;318;17,6;0;40
03.181;Reinsdyrkaker, hermetisk;69;629;151;8,4;5,1;13,6
03.351;Reinsdyrskav, fryst, rå;72;606;145;7,5;0;19,3
03.363;Chorizo, pølse;37;1494;360;29,1;3,4;20,7
03.152;Falukorv;60;1067;257;21,2;5,3;11,3
03.153;Fleskepølse;46;1514;366;34,6;0,5;13,2
03.154;Fårepølse;43;1407;339;27,1;0,5;23,3
03.144;Grillpølse;59;1082;261;21,4;5,5;11,5
03.318;Grillpølse, kalkun og kylling;66;804;193;13,4;4,9;12,7
03.199;Grillpølse, med mindre fett;71;669;161;10,7;5,9;10,1
03.146;Kjøttpølse, med mindre fett;66;793;191;13,5;6,4;10,8
03.145;Kjøttpølse, røkt/urøkt;61;868;209;15,8;5,1;11,5
03.147;Knakkpølse;58;1060;256;21,1;5,5;10,9
03.356;Kylling- og kalkunpølse, med mindre fett;70;700;168;10,6;5;13,1
03.361;Kylling- og kalkunpølse, med ost;64;836;201;14,1;4,6;13,4
03.148;Medisterpølse, røkt/urøkt, kokt;55;1100;265;22,5;5,1;10,6
03.357;Ostegrill, ostewiener;59;1018;245;19,3;5,1;12,4
03.162;Reinsdyrpølse;27;1764;426;38,5;0;20
03.364;Salsiccia, italiensk pølse;51;1128;271;18,3;4,7;21,8
03.149;Sosisser, små pølser;57;1069;258;21,3;5,4;11,1
03.150;Wienerpølse;59;1062;256;21,2;5,4;10,9
03.198;Wienerpølse, med mindre fett;71;667;160;10,7;5,8;10,1
03.103;Bayonneskinke, kokt;60;949;228;15,9;0;21,2
03.323;Kalkunfilet, naturell/røkt;73;374;88;0,5;0;20,9
03.322;Kalkunrull, krydderskinke;73;420;100;3,5;0;17,1
03.155;Kalverull;72;600;144;8,2;2;15,4
03.136;Karbonader, okse, rå;66;858;206;15,4;4,4;12,5
03.137;Karbonader, okse, stekt;63;928;223;16,7;4,7;13,5
03.134;Kjøttpudding, stekt;66;808;194;13,6;6,2;11,7
03.106;Kokt skinke;74;399;95;2,8;0,7;16,7
03.421;Kokt skinke, First Price;73;436;104;4;0,9;16
03.419;Kokt skinke, Gilde;72;422;100;2,7;0,9;18
03.420;Kokt skinke, Nordfjord;76;340;80;1,7;0,3;16
03.438;Kyllingpostei;72;561;134;7,8;5,8;10,1
03.437;Kyllingpostei, hermetisk, Stabburet;73;543;130;7,9;5,3;9,4
03.436;Kyllingpostei, ovnsbakt, Prior;72;580;139;7,8;6,3;10,8
03.289;Leverpostei, hermetisk;61;1067;257;22;4,9;10
03.435;Leverpostei, hermetisk, First Price;58;1153;278;24;5,5;10,1
03.434;Leverpostei, hermetisk, Stabburet;63;981;237;20;4,3;9,9
03.157;Leverpostei, ovnsbakt;63;959;231;19;5,5;9,3
03.432;Leverpostei, ovnsbakt, Gilde;64;901;217;17;6,2;9,8
03.433;Leverpostei, ovnsbakt, Mills;61;1017;246;21;4,8;8,8
03.135;Medisterkaker, stekt;51;1330;321;27,3;6,2;12,6
03.159;Morrpølse;31;1729;417;34,5;0,1;26,5
03.161;Okserull;55;694;166;8,7;0,5;21,4
03.353;Ribberull, skiver;64;805;193;13,5;0;18
03.354;Roastbiff, skiver;71;544;129;2,7;0;26,1
03.163;Salami;33;1776;429;39,5;0,9;17,6
03.429;Salami, dansk, First Price;27;2092;507;50;0,1;14,2
03.427;Salami, dansk, Tulip;28;2056;498;48;3,3;13,1
03.426;Salami, Gilde spesialsalami;43;1241;298;22;0,1;25
03.425;Salami, Grilstad jubelsalami;35;1713;414;38;0,1;18
03.428;Salami, mager, Gilde;58;701;167;6,5;0,1;27
03.164;Servelat;63;824;198;14,5;7,1;9,9
03.423;Servelat, Folkets;61;821;197;14;8,2;9,6
03.202;Servelat, mager, Gilde;70;603;145;9;4,5;11,4
03.422;Servelat, Nordfjord;66;754;181;13,2;5,2;10,4
03.424;Servelat, X-tra;61;898;216;16,2;7,8;9,7
03.109;Skinkerull, Westfalerskinke;54;1192;286;20;0;26,6
03.111;Spekeskinke;50;850;203;9,2;0;30
03.431;Spekeskinke, Gilde;49;853;203;8,8;0;31
03.430;Spekeskinke, Strandaskinke, Grilstad;51;848;202;9,6;0;29
03.166;Stabburpølse;27;1967;475;42;3,6;20,7
03.105;Svinekam, røkt;67;865;209;17,6;0,3;12,3
03.167;Sylte;50;1265;304;23,2;0,3;23,6
03.256;Biff stroganoff;60;1019;245;18,4;4,4;15,2
03.309;Cheeseburger, med brød, dressing mv, kjøpt;46;1144;273;13,6;22,7;14,6
03.251;Fårikål av lammekjøtt;78;473;113;6,7;3,5;9,1
03.310;Hamburger, dobbel, med brød, dressing mv, kjøpt;54;1036;248;14,7;17,2;11,4
03.311;Hamburger, ekstra kjøtt, med brød, dressing mv, kjøpt;55;983;235;13,2;13,4;15,4
03.308;Hamburger, enkel, med brød, dressing mv, kjøpt;48;1069;255;10,8;26;12,9
03.319;Kjøttboller, kalkun og kylling;63;808;194;12,7;4,9;15
03.312;Kyllingburger, med brød, dressing mv, kjøpt;49;1048;250;11,4;24,8;10,8
03.302;Kyllinggryte, med tomat, løk, sopp;82;331;79;2,9;3,1;9,6
03.320;Kyllingnuggets, fritert, dagligvare;54;1124;269;16,7;13,1;16,7
03.307;Kyllingnuggets, fritert, fastfood;52;1009;241;12,9;14,2;16,5
03.257;Lammefrikassé;77;494;118;6,7;2,6;11,5
03.288;Lapskaus, lys, storfekjøtt, 10 % fett;78;398;95;4,3;4,4;9,3
03.315;Lasagne, med kjøttdeig, fryst, kjøpt;73;512;122;5,4;11,5;5,3
03.254;Lasagne, med kjøttdeig;69;681;163;9,7;10;8,5
03.250;Moussaka, med kjøttdeig;69;648;155;9,1;11;6,7
03.321;Panetter, med kylling og ost;50;872;209;11,6;10,4;14,9
